userID ItemID FitRate StyleRate
7349 3 2 5 
7349 5 2 4 
7349 14 1 3 
7349 77 5 3 
7349 99 3 5 
7350 35 1 4 
7350 96 5 1 
7350 15 3 3 
7350 50 5 5 
7351 16 2 5 
7351 19 3 4 
7352 29 2 5 
7352 72 4 5 
7352 18 5 2 
7352 59 2 5 
7353 76 1 5 
7353 71 2 1 
7353 100 1 3 
7353 97 4 5 
7354 57 1 3 
7355 31 5 2 
7355 4 1 5 
7355 8 2 1 
7355 35 2 1 
7355 71 1 3 
7356 0 3 4 
7356 59 1 3 
7357 51 5 2 
7358 21 5 3 
7358 14 5 4 
7359 42 3 1 
7359 14 2 1 
7359 30 4 4 
7359 19 1 5 
7359 42 5 5 
7360 82 5 4 
7361 23 3 3 
7361 6 2 4 
7361 16 5 1 
7361 92 2 2 
7361 81 5 3 
7362 48 4 5 
7362 67 4 3 
7362 47 2 3 
7362 31 1 3 
7363 8 1 1 
7363 23 4 5 
7363 8 3 3 
7363 82 5 5 
7364 76 4 3 
7364 32 5 4 
7365 24 3 3 
7365 69 3 4 
7365 6 4 3 
7365 91 2 5 
7365 98 1 1 
7366 36 3 1 
7366 16 2 2 
7366 21 4 4 
7366 73 3 5 
7367 79 1 3 
7367 46 1 3 
7368 53 5 4 
7368 60 3 5 
7368 57 5 1 
7369 5 2 3 
7369 53 4 3 
7369 53 5 5 
7369 86 1 4 
7370 76 5 1 
7370 23 2 4 
7371 54 1 4 
7371 41 1 4 
7371 90 5 1 
7371 87 2 3 
7371 5 1 4 
7372 20 2 1 
7372 81 3 2 
7372 19 3 4 
7372 17 2 2 
7373 55 4 4 
7373 43 4 1 
7374 52 3 4 
7374 35 1 1 
7374 65 2 4 
7375 3 2 2 
7375 49 1 2 
7375 58 1 2 
7375 78 4 3 
7375 87 3 1 
7376 7 2 3 
7377 26 2 5 
7377 16 5 5 
7378 57 3 2 
7378 61 2 4 
7379 31 5 3 
7379 51 3 4 
7380 10 5 3 
7380 57 4 1 
7380 42 2 5 
7380 81 5 2 
7380 73 1 5 
7381 76 4 2 
7381 17 1 2 
7382 75 4 3 
7382 14 2 2 
7382 64 5 1 
7382 38 5 4 
7382 41 5 2 
7383 68 2 5 
7383 53 3 1 
7383 78 2 2 
7384 35 3 2 
7384 1 3 1 
7384 46 4 1 
7384 86 1 2 
7385 23 5 5 
7385 44 3 1 
7386 4 1 2 
7386 72 3 1 
7386 94 4 4 
7387 89 1 5 
7388 41 4 5 
7388 1 3 1 
7388 29 2 4 
7388 59 4 4 
7388 12 3 4 
7389 62 5 1 
7389 29 1 3 
7389 17 4 4 
7389 26 5 2 
7389 26 1 3 
7390 70 1 2 
7390 6 5 2 
7390 95 3 5 
7390 15 4 5 
7390 58 2 3 
7391 83 4 4 
7391 7 1 3 
7391 10 4 4 
7391 59 2 5 
7391 50 4 4 
7392 83 3 5 
7393 98 3 2 
7394 31 2 4 
7394 71 5 4 
7395 61 3 3 
7395 24 1 4 
7395 12 3 2 
7395 57 1 1 
7395 7 4 2 
7396 46 5 5 
7396 1 1 2 
7397 46 5 4 
7397 35 4 5 
7397 62 3 5 
7398 41 3 2 
7398 57 5 2 
7399 81 2 5 
7399 95 2 5 
7399 81 2 4 
7400 50 2 4 
7400 16 3 3 
7400 60 5 1 
7401 7 4 3 
7401 35 4 4 
7402 76 2 3 
7402 64 5 2 
7402 77 2 2 
7402 36 4 5 
7403 90 4 1 
7403 97 3 2 
7403 50 2 1 
7403 59 5 1 
7404 62 4 5 
7404 56 4 1 
7404 19 4 2 
7405 62 1 1 
7405 16 4 5 
7405 31 3 2 
7405 8 1 4 
7406 94 4 4 
7406 17 2 5 
7407 5 1 5 
7407 68 1 2 
7408 47 2 3 
7408 33 3 4 
7408 92 5 2 
7409 66 4 4 
7409 24 3 2 
7409 47 5 4 
7410 69 3 5 
7410 74 5 2 
7410 43 4 4 
7411 6 3 2 
7411 78 4 1 
7411 29 5 2 
7411 39 1 1 
7412 98 4 5 
7412 21 4 1 
7412 46 1 4 
7412 46 3 4 
7413 54 3 2 
7413 100 4 1 
7413 83 1 2 
7413 36 5 4 
7414 9 3 1 
7414 81 1 2 
7415 96 5 1 
7415 65 5 3 
7415 73 5 1 
7415 53 3 2 
7416 63 5 1 
7417 64 1 3 
7417 73 3 3 
7417 0 2 5 
7418 12 5 5 
7418 77 2 3 
7418 79 4 2 
7419 71 3 2 
7419 48 3 5 
7419 72 3 1 
7419 2 3 2 
7420 26 2 1 
7421 100 4 3 
7421 24 4 2 
7421 54 2 3 
7422 57 4 2 
7423 43 1 3 
7424 81 3 3 
7424 68 4 1 
7424 91 2 3 
7425 23 3 2 
7425 84 4 1 
7425 77 5 2 
7425 40 3 2 
7426 69 4 4 
7426 10 4 5 
7427 41 5 1 
7427 42 1 5 
7427 45 5 5 
7427 19 1 5 
7428 47 3 4 
7428 13 1 4 
7429 47 5 1 
7430 4 2 3 
7430 52 1 4 
7431 39 2 2 
7431 63 4 4 
7432 52 2 5 
7432 72 5 3 
7432 72 2 1 
7433 3 3 2 
7433 61 3 3 
7433 54 3 3 
7433 5 3 4 
7434 70 5 1 
7434 27 4 3 
7434 60 2 3 
7435 89 1 5 
7435 18 2 1 
7436 56 4 1 
7436 63 1 5 
7436 14 2 5 
7437 54 1 2 
7438 14 4 1 
7438 0 1 5 
7438 11 3 5 
7438 99 1 1 
7438 5 4 2 
7439 24 1 2 
7439 51 2 1 
7439 37 1 4 
7439 90 2 2 
7439 85 1 1 
7440 21 1 3 
7440 79 2 1 
7441 52 5 5 
7442 82 4 2 
7443 36 3 5 
7443 86 5 3 
7443 63 4 4 
7444 26 2 5 
7444 74 4 5 
7444 33 2 5 
7444 5 3 3 
7444 73 5 5 
7445 25 1 3 
7446 78 3 1 
7446 76 2 2 
7446 56 2 2 
7446 94 5 3 
7446 61 3 4 
7447 96 2 1 
7447 24 4 3 
7447 34 4 5 
7447 67 2 1 
7447 12 4 4 
7448 52 2 5 
7448 4 4 3 
7449 15 2 4 
7450 7 2 2 
7450 51 3 2 
7450 51 3 3 
7450 34 1 4 
7450 76 5 5 
7451 86 5 2 
7451 38 2 3 
7451 83 2 3 
7451 11 2 4 
7451 86 5 1 
7452 53 5 2 
7453 16 5 4 
7453 17 3 1 
7454 58 2 4 
7454 12 5 2 
7454 66 4 5 
7454 46 3 1 
7455 69 3 5 
7455 82 3 3 
7455 13 4 5 
7455 64 2 5 
7456 39 5 5 
7456 99 4 5 
7456 39 1 4 
7456 55 4 3 
7457 79 4 1 
7458 41 2 2 
7459 89 1 4 
7459 74 2 1 
7460 57 5 1 
7460 20 1 5 
7460 50 4 3 
7460 56 3 1 
7461 10 2 1 
7462 65 1 2 
7462 80 5 3 
7462 41 2 1 
7462 75 3 5 
7462 61 4 1 
7463 97 2 5 
7464 21 5 3 
7464 23 5 2 
7464 24 2 1 
7464 79 5 1 
7465 73 4 1 
7465 23 4 2 
7465 84 2 1 
7465 27 1 4 
7465 100 3 3 
7466 51 1 5 
7466 94 3 2 
7467 61 3 2 
7468 33 1 5 
7468 41 4 4 
7469 90 2 2 
7469 77 1 5 
7469 20 4 2 
7469 96 3 1 
7470 56 4 1 
7470 80 3 5 
7470 96 4 5 
7470 61 3 5 
7471 58 2 1 
7471 70 3 5 
7471 58 2 3 
7472 17 2 1 
7473 31 3 2 
7473 64 4 2 
7473 47 1 3 
7474 81 3 4 
7474 72 3 3 
7474 36 1 5 
7474 72 1 3 
7474 72 3 3 
7475 6 5 2 
7476 5 5 1 
7476 94 3 1 
7477 72 1 5 
7477 1 3 2 
7477 16 5 5 
7478 73 1 5 
7478 66 4 1 
7478 73 4 5 
7479 36 5 2 
7479 50 2 1 
7479 19 4 1 
7479 63 3 3 
7479 59 4 5 
7480 60 3 1 
7480 54 5 4 
7481 29 1 4 
7481 51 3 2 
7481 52 5 2 
7481 13 2 2 
7481 96 5 3 
7482 99 3 2 
7483 87 1 5 
7483 90 2 5 
7484 48 2 5 
7484 37 4 2 
7484 13 1 3 
7485 41 1 3 
7485 45 4 4 
7485 85 3 3 
7485 55 1 1 
7486 65 4 2 
7486 88 5 1 
7486 60 5 2 
7486 0 3 4 
7486 44 5 1 
7487 59 5 4 
7487 98 5 1 
7487 38 4 1 
7487 62 3 3 
7487 24 2 5 
7488 40 1 2 
7489 67 5 1 
7489 31 1 3 
7489 16 1 5 
7489 96 2 2 
7489 55 3 2 
7490 57 1 4 
7490 61 2 4 
7491 91 3 4 
7492 30 1 1 
7493 48 5 4 
7494 75 4 4 
7494 46 5 4 
7495 72 1 2 
7496 83 2 3 
7496 40 5 3 
7496 67 5 2 
7497 25 1 1 
7497 36 5 2 
7498 81 4 2 
7498 77 4 4 
7498 17 3 3 
7498 10 5 1 
7498 100 3 4 
7499 97 2 3 
7499 70 2 2 
7499 7 2 5 
7499 92 3 4 
7500 52 5 5 
7500 5 3 2 
7500 70 2 1 
7500 41 2 2 
7501 28 4 5 
7501 44 4 1 
7502 78 2 1 
7502 43 5 5 
7502 88 4 4 
7503 46 3 4 
7503 100 1 1 
7503 25 3 3 
7504 84 3 1 
7504 100 5 5 
7505 97 1 4 
7505 11 4 1 
7505 94 2 5 
7505 14 5 2 
7505 11 4 4 
7506 13 2 4 
7506 80 4 5 
7506 42 3 2 
7506 7 5 4 
7507 70 3 5 
7507 76 2 1 
7507 56 2 4 
7507 24 3 1 
7507 5 1 5 
7508 2 1 4 
7509 80 4 1 
7510 26 3 5 
7510 31 1 5 
7510 15 4 5 
7510 93 2 5 
7511 67 3 5 
7511 0 4 1 
7511 32 3 2 
7511 87 4 4 
7511 37 1 1 
7512 18 1 2 
7512 75 4 3 
7512 85 1 3 
7513 20 4 3 
7513 49 5 3 
7513 83 5 5 
7513 31 1 3 
7514 48 1 1 
7514 44 3 4 
7514 38 2 1 
7515 33 4 5 
7515 7 2 1 
7516 57 2 2 
7516 79 3 5 
7516 35 3 4 
7516 83 5 2 
7516 78 2 4 
7517 88 5 4 
7517 32 3 1 
7517 59 4 4 
7517 71 4 4 
7518 56 5 5 
7518 100 1 5 
7519 47 4 1 
7519 94 3 5 
7519 45 4 1 
7519 87 5 5 
7519 54 2 4 
7520 70 1 5 
7520 69 3 2 
7521 48 2 3 
7521 30 2 5 
7521 95 5 4 
7521 47 5 3 
7522 1 1 2 
7522 98 4 3 
7523 80 5 2 
7524 98 1 1 
7525 56 2 2 
7525 19 1 1 
7525 65 3 5 
7526 50 5 4 
7527 2 5 3 
7528 40 1 4 
7528 75 2 1 
7529 53 2 1 
7529 34 1 1 
7529 78 2 1 
7529 11 2 4 
7530 3 5 4 
7530 89 2 4 
7530 87 2 4 
7530 23 4 4 
7531 73 2 3 
7531 12 4 2 
7531 34 1 2 
7532 48 5 3 
7532 73 5 1 
7533 72 4 3 
7533 89 1 3 
7534 48 3 4 
7534 69 4 3 
7534 62 2 4 
7535 81 2 5 
7536 54 2 5 
7536 57 3 2 
7536 52 2 1 
7536 1 2 5 
7537 63 2 1 
7537 13 1 3 
7538 91 5 2 
7538 72 4 4 
7538 56 5 4 
7538 12 5 3 
7539 10 1 3 
7539 37 3 3 
7540 1 5 3 
7540 78 5 5 
7540 4 2 5 
7541 72 2 3 
7541 97 1 2 
7541 99 2 5 
7541 6 1 1 
7542 77 1 1 
7542 60 5 3 
7542 73 1 4 
7543 24 3 2 
7543 76 3 1 
7543 53 3 3 
7544 24 5 2 
7545 52 4 3 
7545 58 4 5 
7545 98 3 1 
7545 59 3 4 
7545 83 2 4 
7546 78 5 1 
7547 81 2 3 
7547 37 4 4 
7547 21 3 1 
7547 67 3 2 
7548 9 4 1 
7548 97 4 1 
7548 66 4 3 
7548 7 4 3 
7549 49 5 4 
7549 12 1 2 
7549 39 2 1 
7550 63 2 4 
7550 55 1 3 
7550 5 3 2 
7550 95 5 3 
7551 37 2 3 
7552 42 5 5 
7553 0 2 2 
7553 90 3 3 
7553 27 1 3 
7553 8 1 5 
7553 42 2 3 
7554 77 3 4 
7554 3 3 5 
7554 18 4 4 
7554 59 3 3 
7554 70 5 5 
7555 30 5 2 
7556 95 2 3 
7557 70 2 2 
7557 13 1 3 
7558 51 5 3 
7559 24 4 1 
7559 49 1 5 
7559 96 2 2 
7559 59 2 4 
7559 94 4 4 
7560 65 3 5 
7561 4 1 4 
7562 96 3 5 
7562 72 2 5 
7562 54 5 3 
7563 73 1 4 
7563 67 4 5 
7564 41 4 5 
7565 17 3 4 
7565 93 2 4 
7565 84 2 3 
7565 12 3 1 
7566 71 3 3 
7566 51 3 1 
7566 55 2 4 
7567 93 2 2 
7567 91 3 1 
7567 23 3 4 
7567 44 4 4 
7567 61 4 4 
7568 72 4 2 
7568 81 5 1 
7568 71 1 1 
7568 89 4 1 
7568 57 3 4 
7569 2 3 1 
7569 1 1 1 
7569 59 5 5 
7569 56 5 4 
7570 50 3 5 
7570 42 4 5 
7570 11 4 5 
7570 58 1 1 
7571 32 1 1 
7572 83 1 2 
7573 79 2 2 
7573 84 5 5 
7574 72 4 1 
7574 81 3 2 
7574 69 2 4 
7575 20 4 3 
7576 64 1 1 
7576 81 2 3 
7576 37 1 1 
7576 91 2 2 
7576 40 1 5 
7577 72 1 1 
7577 62 4 2 
7578 2 4 4 
7578 46 3 5 
7578 4 2 1 
7579 57 1 5 
7579 89 1 5 
7579 21 3 2 
7579 18 2 2 
7580 57 2 5 
7581 8 1 1 
7581 47 3 5 
7581 8 3 4 
7582 30 5 2 
7582 1 5 4 
7582 100 5 3 
7582 34 3 4 
7583 86 5 1 
7583 95 2 1 
7584 76 5 5 
7584 52 1 2 
7584 49 2 1 
7585 4 1 2 
7585 72 4 2 
7585 53 5 3 
7585 68 2 5 
7586 41 3 1 
7586 37 4 5 
7586 61 4 5 
7587 27 3 3 
7587 39 5 5 
7588 64 2 4 
7588 35 4 3 
7588 82 5 3 
7589 10 2 2 
7589 73 2 1 
7589 28 4 5 
7589 12 5 1 
7590 10 2 4 
7591 25 5 3 
7591 21 5 3 
7591 26 5 1 
7592 61 5 5 
7593 95 1 5 
7593 98 4 3 
7593 73 1 2 
7593 86 4 5 
7594 85 4 1 
7594 13 2 1 
7594 15 2 5 
7595 46 1 4 
7595 51 4 3 
7595 11 2 2 
7595 47 1 2 
7596 90 2 4 
7596 20 4 5 
7596 3 1 1 
7596 20 5 4 
7597 25 1 3 
7597 89 4 5 
7598 24 2 3 
7598 5 2 4 
7598 11 2 4 
7598 53 5 1 
7599 41 3 4 
7599 28 4 4 
7599 57 2 1 
7599 19 1 3 
7599 45 2 3 
7600 43 3 1 
7600 46 1 4 
7601 2 4 5 
7602 64 5 3 
7602 52 2 1 
7602 38 1 4 
7603 82 3 5 
7603 1 3 1 
7603 46 3 4 
7603 87 3 5 
7603 54 2 3 
7604 37 1 1 
7604 7 5 1 
7604 8 5 3 
7604 82 2 3 
7605 3 5 4 
7606 39 5 3 
7606 59 1 3 
7606 85 3 2 
7606 11 2 1 
7606 17 1 1 
7607 51 2 1 
7607 19 2 1 
7607 100 1 3 
7607 44 4 1 
7607 68 3 2 
7608 11 3 4 
7608 32 4 2 
7608 96 1 4 
7608 67 3 2 
7609 29 3 1 
7609 44 1 1 
7609 25 1 3 
7610 4 4 3 
7610 75 1 1 
7610 62 4 5 
7610 84 2 1 
7611 21 2 5 
7611 25 4 4 
7611 90 2 3 
7611 20 2 5 
7611 11 2 5 
7612 1 4 1 
7612 76 5 4 
7612 62 4 1 
7613 32 3 5 
7614 58 2 2 
7614 76 2 5 
7614 98 4 5 
7614 89 1 3 
7614 26 4 4 
7615 35 5 3 
7615 61 1 3 
7615 19 1 2 
7615 38 3 2 
7615 29 5 1 
7616 17 2 1 
7616 37 1 3 
7616 8 4 3 
7616 77 4 5 
7617 12 3 2 
7617 12 5 3 
7617 59 1 5 
7617 22 1 3 
7618 54 2 5 
7618 35 4 2 
7618 97 1 5 
7618 6 1 3 
7619 100 1 2 
7620 47 4 5 
7620 46 2 2 
7620 35 4 5 
7620 27 5 2 
7620 9 2 2 
7621 4 5 1 
7622 53 5 5 
7622 89 4 3 
7622 77 4 5 
7622 43 5 3 
7623 38 1 1 
7623 15 2 4 
7624 45 5 5 
7625 58 2 3 
7625 31 2 4 
7625 77 5 5 
7626 59 5 1 
7626 18 4 4 
7626 15 3 1 
7626 68 2 4 
7626 68 5 1 
7627 73 2 2 
7627 35 2 2 
7628 64 1 4 
7628 43 5 1 
7628 64 5 4 
7628 4 4 3 
7629 77 4 2 
7629 10 2 4 
7629 47 1 1 
7629 80 4 4 
7630 97 5 5 
7630 81 5 5 
7631 8 3 5 
7631 60 2 3 
7631 63 4 1 
7631 94 3 5 
7631 42 2 3 
7632 57 3 2 
7632 6 2 2 
7632 13 1 4 
7632 85 4 4 
7632 23 1 4 
7633 70 5 2 
7633 58 4 5 
7634 40 1 3 
7634 17 5 5 
7634 16 5 3 
7634 94 4 3 
7635 57 2 3 
7635 5 1 5 
7635 75 3 2 
7635 98 1 5 
7636 72 3 4 
7636 61 2 1 
7636 64 2 1 
7636 68 2 1 
7637 37 2 2 
7637 64 2 3 
7638 94 2 1 
7638 9 3 2 
7638 29 1 4 
7638 65 5 4 
7638 86 1 5 
7639 41 2 5 
7640 37 1 3 
7640 68 3 3 
7640 47 2 1 
7641 67 5 1 
7641 92 4 4 
7641 32 2 5 
7641 33 3 5 
7642 2 2 4 
7642 4 2 1 
7642 46 2 3 
7643 66 2 3 
7643 81 1 4 
7643 11 5 2 
7643 60 5 5 
7644 4 4 3 
7644 75 1 2 
7645 20 5 1 
7645 9 2 4 
7646 91 5 5 
7646 65 4 5 
7646 1 5 4 
7647 21 3 4 
7648 81 3 5 
7649 48 5 3 
7649 15 5 5 
7649 68 2 5 
7649 2 1 1 
7650 50 2 3 
7650 1 5 2 
7650 54 1 1 
7651 60 1 1 
7651 82 1 1 
7651 3 5 1 
7651 28 2 5 
7652 80 1 4 
7652 40 1 5 
7652 63 1 3 
7653 87 3 1 
7653 60 4 1 
7653 59 3 1 
7653 97 2 4 
7653 91 2 1 
7654 71 2 4 
7654 76 5 1 
7655 6 4 2 
7655 53 3 2 
7656 5 4 3 
7657 91 5 4 
7657 84 3 3 
7658 46 2 2 
7658 80 1 2 
7659 6 3 1 
7659 31 3 1 
7659 91 5 5 
7659 15 3 5 
7660 41 4 1 
7660 54 4 4 
7660 74 1 2 
7660 67 1 4 
7660 35 5 5 
7661 98 2 3 
7661 13 3 2 
7661 24 1 5 
7661 6 5 5 
7661 18 4 3 
7662 99 5 4 
7662 30 4 1 
7662 9 4 2 
7663 1 3 2 
7663 48 2 5 
7664 17 1 2 
7664 79 5 5 
7665 37 5 2 
7665 68 4 1 
7665 72 3 2 
7665 71 5 1 
7666 49 2 3 
7666 57 1 3 
7666 56 1 5 
7666 99 2 5 
7667 33 5 1 
7667 66 2 5 
7668 47 3 2 
7668 84 5 5 
7668 25 3 3 
7668 82 4 3 
7668 88 5 1 
7669 94 5 2 
7670 0 4 2 
7670 36 4 5 
7670 98 2 4 
7671 68 1 5 
7672 98 5 5 
7672 73 3 2 
7672 5 1 2 
7672 72 2 2 
7672 57 2 3 
7673 70 3 5 
7673 14 2 5 
7673 90 2 2 
7674 21 5 5 
7674 49 1 5 
7674 83 1 4 
7674 22 5 5 
7674 59 5 3 
7675 52 5 5 
7675 12 5 5 
7676 40 4 3 
7676 52 4 3 
7677 17 4 1 
7678 11 3 3 
7678 85 2 3 
7679 80 3 4 
7680 73 5 2 
7680 73 3 5 
7680 68 2 2 
7680 77 2 3 
7681 96 1 2 
7681 31 1 3 
7681 49 3 5 
7681 92 2 3 
7681 68 5 2 
7682 16 1 5 
7682 22 2 3 
7682 21 4 3 
7683 81 2 5 
7683 37 5 1 
7683 79 4 4 
7684 95 1 3 
7684 18 4 5 
7685 56 1 4 
7685 31 1 3 
7686 78 5 5 
7687 46 2 5 
7688 51 5 3 
7688 32 4 4 
7689 2 5 4 
7689 17 4 1 
7689 65 3 4 
7689 67 5 5 
7689 48 5 2 
7690 54 5 4 
7690 46 2 5 
7691 19 2 4 
7691 90 4 4 
7691 41 1 3 
7691 0 4 2 
7691 52 1 2 
7692 91 5 2 
7693 45 4 3 
7693 92 5 4 
7693 3 1 5 
7694 3 1 5 
7694 12 4 5 
7694 11 2 3 
7694 67 3 4 
7694 40 2 2 
7695 32 1 4 
7695 72 2 2 
7696 76 4 4 
7696 69 4 4 
7697 54 1 4 
7697 72 2 5 
7697 9 5 2 
7697 43 4 1 
7697 48 5 2 
7698 86 2 5 
7698 41 2 2 
7698 15 3 4 
7698 74 2 3 
7698 84 5 4 
7699 31 1 5 
7699 1 3 2 
7699 5 3 4 
7699 62 3 2 
7700 54 5 4 
7700 71 5 5 
7700 97 3 4 
7700 41 4 2 
7701 22 2 2 
7702 59 5 3 
7703 42 4 5 
7703 15 2 4 
7703 44 3 1 
7704 45 3 3 
7704 20 5 1 
7704 90 3 4 
7704 16 2 3 
7704 13 5 4 
7705 61 2 1 
7705 27 4 1 
7705 17 2 2 
7706 63 1 5 
7706 85 4 1 
7706 35 1 2 
7706 59 2 2 
7706 97 3 2 
7707 40 3 5 
7707 80 3 5 
7708 86 1 5 
7708 53 4 1 
7708 31 2 3 
7709 12 5 2 
7709 33 2 2 
7709 8 3 2 
7709 96 2 1 
7710 6 1 1 
7710 95 4 5 
7710 88 3 5 
7711 93 3 2 
7711 20 1 2 
7712 83 2 3 
7713 11 3 5 
7714 57 3 2 
7714 84 2 3 
7714 21 2 4 
7714 92 5 2 
7715 45 5 5 
7716 53 5 5 
7716 75 5 4 
7716 20 3 2 
7717 21 4 1 
7718 97 2 1 
7718 44 2 2 
7719 88 4 2 
7719 62 2 3 
7719 32 3 4 
7719 30 3 5 
7719 38 2 4 
7720 90 5 5 
7721 88 1 5 
7721 17 2 1 
7722 28 5 1 
7722 15 5 5 
7722 19 1 4 
7722 71 5 2 
7723 54 2 3 
7723 38 1 2 
7723 22 5 3 
7723 57 4 3 
7724 57 5 2 
7724 67 2 3 
7724 42 2 4 
7724 61 4 3 
7725 43 2 3 
7725 80 3 1 
7725 17 3 4 
7726 69 4 3 
7726 66 2 5 
7726 51 2 3 
7727 45 5 2 
7727 89 5 2 
7727 87 2 1 
7727 35 4 1 
7728 60 3 5 
7728 54 4 4 
7729 45 3 4 
7729 12 1 3 
7729 0 3 5 
7729 27 5 1 
7730 50 2 1 
7731 90 4 1 
7732 4 4 2 
7732 91 1 1 
7732 5 2 1 
7732 55 2 1 
7733 93 4 1 
7733 92 4 5 
7734 51 3 3 
7735 1 4 1 
7735 72 1 3 
7735 51 2 1 
7735 2 5 4 
7736 62 1 2 
7736 69 2 3 
7737 26 4 2 
7737 50 1 4 
7738 16 2 1 
7738 33 3 3 
7738 82 1 5 
7738 99 2 5 
7738 96 2 5 
7739 26 1 1 
7739 26 2 4 
7739 87 2 4 
7739 2 3 1 
7739 52 5 4 
7740 70 4 2 
7740 19 4 3 
7740 12 2 3 
7740 70 2 1 
7741 91 1 4 
7742 56 5 3 
7742 59 2 4 
7742 42 5 5 
7742 35 4 1 
7742 48 5 5 
7743 8 5 5 
7743 40 3 2 
7744 57 2 3 
7744 23 2 3 
7745 56 2 4 
7745 16 4 2 
7745 87 1 4 
7745 92 3 4 
7745 57 1 1 
7746 58 5 2 
7746 90 1 4 
7747 45 3 4 
7747 61 1 5 
7747 49 3 1 
7747 96 5 5 
7747 83 2 4 
7748 77 3 1 
7748 30 3 3 
7748 42 3 5 
7748 23 4 5 
7749 52 4 4 
7749 55 1 2 
7749 87 1 3 
7750 68 5 4 
7750 6 2 1 
7750 17 5 1 
7750 33 4 2 
7750 67 1 2 
7751 58 3 3 
7751 52 3 5 
7751 52 1 1 
7751 56 3 3 
7752 13 1 5 
7752 77 1 1 
7752 17 2 4 
7752 65 4 5 
7753 85 5 5 
7753 15 1 1 
7753 35 2 2 
7753 20 3 3 
7754 38 1 2 
7754 11 5 2 
7754 41 5 5 
7754 1 2 2 
7755 58 4 2 
7755 26 1 5 
7755 7 4 4 
7755 35 2 4 
7756 50 4 3 
7756 27 1 1 
7757 64 4 4 
7757 47 4 5 
7757 40 5 4 
7757 93 2 5 
7758 63 3 5 
7759 98 4 3 
7759 55 3 1 
7760 84 4 3 
7760 21 3 1 
7760 39 5 4 
7760 60 2 1 
7760 75 4 3 
7761 11 2 1 
7761 64 2 3 
7761 35 3 2 
7761 61 4 5 
7761 100 1 5 
7762 93 3 4 
7762 78 2 5 
7762 94 1 5 
7763 52 2 1 
7764 56 1 4 
7764 73 2 5 
7764 31 5 1 
7765 98 5 1 
7765 76 5 3 
7765 42 5 4 
7766 94 4 4 
7766 25 4 5 
7766 9 3 3 
7766 82 3 3 
7767 45 4 1 
7767 61 2 2 
7768 12 3 3 
7769 92 5 3 
7769 17 4 3 
7769 56 1 2 
7770 27 5 2 
7770 25 3 2 
7770 10 3 4 
7771 50 3 5 
7771 85 1 3 
7771 0 5 3 
7772 80 4 5 
7773 15 4 1 
7773 88 3 3 
7773 21 1 5 
7774 3 4 1 
7775 92 5 1 
7775 87 3 3 
7775 54 5 1 
7775 80 2 1 
7776 75 1 2 
7776 33 5 4 
7776 11 4 4 
7777 68 2 1 
7777 65 1 3 
7778 87 1 1 
7779 32 5 3 
7779 52 2 2 
7779 25 5 2 
7779 32 5 1 
7780 77 2 4 
7780 79 5 2 
7780 39 1 1 
7780 8 4 2 
7780 8 1 1 
7781 8 1 4 
7781 19 3 3 
7781 54 2 1 
7781 10 5 3 
7782 66 3 2 
7782 55 2 5 
7782 35 1 2 
7783 79 4 2 
7783 79 4 1 
7784 20 2 4 
7785 81 1 2 
7785 57 5 2 
7785 36 5 5 
7785 6 1 1 
7786 76 3 1 
7786 46 5 1 
7786 92 2 2 
7786 89 3 3 
7787 79 1 3 
7787 23 2 4 
7787 23 5 5 
7787 96 1 5 
7787 53 4 1 
7788 89 2 4 
7788 79 3 4 
7788 94 3 2 
7789 4 4 5 
7790 53 4 1 
7791 50 4 5 
7791 91 4 5 
7791 52 4 5 
7791 26 3 1 
7792 77 3 3 
7793 43 5 5 
7793 62 2 4 
7793 89 2 3 
7793 24 5 5 
7794 58 3 5 
7794 35 3 3 
7794 59 1 1 
7794 13 3 3 
7794 91 5 4 
7795 73 2 3 
7795 31 4 3 
7796 85 3 5 
7796 41 3 5 
7797 67 2 5 
7797 81 2 3 
7797 21 2 3 
7798 13 4 1 
7798 60 3 3 
7799 25 1 4 
7799 43 4 3 
7800 61 2 2 
7800 73 5 5 
7800 32 4 1 
7800 70 5 3 
7800 25 3 5 
7801 72 2 3 
7801 86 4 1 
7801 69 4 2 
7801 24 5 5 
7802 28 5 2 
7803 82 3 4 
7804 75 2 2 
7804 19 1 4 
7804 54 3 1 
7805 16 1 2 
7805 17 3 3 
7805 2 5 4 
7805 100 1 1 
7805 53 3 5 
7806 69 3 1 
7806 0 5 1 
7806 2 2 5 
7807 75 2 5 
7807 73 2 3 
7807 38 5 2 
7807 23 4 4 
7808 14 5 2 
7808 75 2 4 
7808 17 4 5 
7808 38 4 1 
7808 78 2 3 
7809 17 2 1 
7809 88 4 4 
7809 75 5 3 
7809 61 3 3 
7809 92 1 3 
7810 32 4 3 
7810 17 4 4 
7810 31 2 1 
7810 65 3 1 
7811 25 4 3 
7811 83 1 5 
7811 9 4 3 
7811 89 5 5 
7812 19 2 3 
7812 57 3 4 
7812 96 4 1 
7813 96 4 5 
7813 41 5 5 
7814 59 2 1 
7814 66 1 4 
7814 27 4 3 
7815 34 5 5 
7815 24 2 4 
7816 9 2 2 
7816 22 1 4 
7816 56 3 3 
7816 59 3 2 
7816 10 1 5 
7817 78 4 3 
7817 92 4 4 
7817 4 1 5 
7818 72 4 3 
7818 22 1 2 
7818 28 3 1 
7819 100 2 4 
